# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 22:00:37 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2129,7808587,K01533.01,Kepler-886 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.241457910,2.1930000e-05,-2.1930000e-05,134.8889200,2.970000e-03,-2.970000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.271760,43.595230,13.939
2130,4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,,0,0,0,0,20.422244700,1.0800000e-04,-1.0800000e-04,146.9837000,4.230000e-03,-4.230000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.090820,39.816990,13.470
2131,4741126,K01534.02,Kepler-887 c,CONFIRMED,CANDIDATE,,0,0,0,0,7.638460840,5.4250000e-05,-5.4250000e-05,138.2455700,5.820000e-03,-5.820000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.090820,39.816990,13.470
2132,11669125,K01535.01,Kepler-888 b,CONFIRMED,CANDIDATE,,0,0,0,0,70.698172400,3.5350000e-04,-3.5350000e-04,188.5679500,4.030000e-03,-4.030000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.521210,49.738628,13.046
2133,12159249,K01536.01,Kepler-889 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.744436450,1.4500000e-05,-1.4500000e-05,133.5599700,3.080000e-03,-3.080000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.467320,50.759480,12.710
2134,9872292,K01537.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.191546780,7.8120000e-05,-7.8120000e-05,136.6975500,6.470000e-03,-6.470000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,281.461730,46.789894,11.740
2135,9963461,K01538.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.581581895,1.6490000e-06,-1.6490000e-06,183.0084580,1.190000e-04,-1.190000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.629790,46.880203,13.936
2136,8081482,K01539.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.819453322,1.8300000e-06,-1.8300000e-06,133.8701410,5.400000e-04,-5.400000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.664000,43.985020,14.569
2137,5649956,K01540.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.207852845,6.2400000e-07,-6.2400000e-07,178.2142000,4.110000e-04,-4.110000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.103270,40.849300,15.559
2138,4840513,K01541.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.379282197,4.0600000e-07,-4.0600000e-07,133.6513650,1.390000e-04,-1.390000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.195070,39.907280,15.189
2139,4840513,K01541.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,66.344551220,,,153.3142060,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.195070,39.907280,15.189
2140,8113154,K01542.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.586878667,1.8260000e-06,-1.8260000e-06,133.8170080,5.820000e-04,-5.820000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.877620,43.941631,12.897
2141,5270698,K01543.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.964333304,1.3010000e-06,-1.3010000e-06,136.0295420,2.680000e-04,-2.680000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.447360,40.442890,14.985
2142,5024450,K01544.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.525924389,3.8600000e-07,-3.8600000e-07,355.4795710,1.810000e-04,-1.810000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.320770,40.187359,15.063
2143,5282049,K01545.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,5.910371418,7.0500000e-07,-7.0500000e-07,360.2852478,8.390000e-05,-8.390000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.836880,40.410450,15.169
2144,5282049,K01545.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,5.910399050,,,132.7277844,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.836880,40.410450,15.169
2145,5475431,K01546.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.917568975,5.1000000e-07,-5.1000000e-07,133.9324190,4.540000e-04,-4.540000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.513700,40.639622,14.456
2146,5283458,K01547.01,,CANDIDATE,CANDIDATE,,0,0,0,0,30.693955320,1.5560000e-05,-1.5560000e-05,365.6652140,3.580000e-04,-3.580000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.200900,40.455959,15.673
2147,9940565,K01548.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.139325409,1.1340000e-06,-1.1340000e-06,135.0622610,4.180000e-04,-4.180000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.256440,46.892670,14.708
2148,8053552,K01549.01,,CANDIDATE,CANDIDATE,,0,0,0,0,29.481061268,9.6000000e-06,-9.6000000e-06,134.2244600,2.610000e-04,-2.610000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.055850,43.897202,15.135
2149,8111381,K01550.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,2.233799622,9.5900000e-07,-9.5900000e-07,134.7207090,3.460000e-04,-3.460000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.365690,43.905571,15.195
2150,5444549,K01551.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,31.138626640,3.1110000e-05,-3.1110000e-05,415.9492000,6.500000e-04,-6.500000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.566680,40.678162,15.821
2151,7984047,K01552.01,,CANDIDATE,CANDIDATE,,0,0,0,0,77.634245860,6.0040000e-05,-6.0040000e-05,417.1532120,5.170000e-04,-5.170000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.925930,43.750370,15.915
2152,7951018,K01553.01,Kepler-890 b,CONFIRMED,CANDIDATE,,0,0,0,0,52.758785050,3.3470000e-05,-3.3470000e-05,156.3063510,5.260000e-04,-5.260000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.435760,43.763489,15.182
2153,9899355,K01554.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.332564478,2.2930000e-06,-2.2930000e-06,354.5890800,1.210000e-03,-1.210000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.211030,46.757229,15.866
2154,12644774,K01555.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,41.077296900,1.9850000e-04,-1.9850000e-04,379.1284800,3.110000e-03,-3.110000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.077030,51.761822,14.907
2155,9902856,K01556.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,135.912161900,2.1950000e-04,-2.1950000e-04,277.3300000,1.180000e-03,-1.180000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.417600,46.732021,15.535
2156,5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.295701024,1.9210000e-06,-1.9210000e-06,133.9663330,4.600000e-04,-4.600000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.441770,40.557590,14.840
2157,5371776,K01557.02,Kepler-304 d,CONFIRMED,CANDIDATE,,0,0,0,0,9.653490160,1.4300000e-05,-1.4300000e-05,134.8555500,1.150000e-03,-1.150000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.441770,40.557590,14.840
2158,5371776,K01557.03,Kepler-304 c,CONFIRMED,CANDIDATE,,0,0,0,0,5.315954488,6.6380000e-06,-6.6380000e-06,132.4300200,1.020000e-03,-1.020000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.441770,40.557590,14.840
2159,5371776,K01557.04,Kepler-304 e,CONFIRMED,CANDIDATE,,0,0,0,0,1.499144441,3.8380000e-06,-3.8380000e-06,133.0702200,2.100000e-03,-2.100000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.441770,40.557590,14.840
2160,10019763,K01558.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,32.504563090,2.0970000e-05,-2.0970000e-05,365.3582950,4.690000e-04,-4.690000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.046390,46.974590,15.134
2161,9899280,K01559.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.332560589,2.1800000e-06,-2.1800000e-06,133.3831100,1.300000e-03,-1.300000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.185610,46.786709,15.036
2162,8046659,K01560.01,,CANDIDATE,CANDIDATE,,0,0,0,0,31.569043540,2.2920000e-05,-2.2920000e-05,158.2998300,5.870000e-04,-5.870000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.419650,43.876579,15.042
2163,4940438,K01561.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,9.085904950,1.1740000e-05,-1.1740000e-05,182.0816200,1.130000e-03,-1.130000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.033420,40.019611,15.549
2164,5308663,K01562.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.784512952,1.6140000e-06,-1.6140000e-06,355.5726300,1.440000e-03,-1.440000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.556000,40.456551,15.590
2165,5308663,K01562.02,,CANDIDATE,CANDIDATE,,0,0,0,0,20.067924700,2.7640000e-04,-2.7640000e-04,150.7703000,1.150000e-02,-1.150000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.556000,40.456551,15.590
2166,5219234,K01563.01,Kepler-305 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.487114410,1.1030000e-05,-1.1030000e-05,356.0773000,1.450000e-03,-1.450000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.224330,40.343182,15.812
2167,5219234,K01563.02,Kepler-305 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.290841670,3.1280000e-05,-3.1280000e-05,359.6366600,2.830000e-03,-2.830000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.224330,40.343182,15.812
2168,5219234,K01563.03,Kepler-305 e,CONFIRMED,CANDIDATE,,0,0,0,0,3.205396220,1.4010000e-05,-1.4010000e-05,354.6306900,3.320000e-03,-3.320000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.224330,40.343182,15.812
2169,5219234,K01563.04,Kepler-305 d,CONFIRMED,CANDIDATE,,0,0,0,0,16.738690350,7.3960000e-05,-7.3960000e-05,359.4165500,3.130000e-03,-3.130000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.224330,40.343182,15.812
2170,5184584,K01564.01,Kepler-891 b,CONFIRMED,CANDIDATE,,0,0,0,0,53.449444980,6.7010000e-05,-6.7010000e-05,149.2018500,1.030000e-03,-1.030000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.083800,40.355251,15.287
2171,5636648,K01565.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.466743525,2.1300000e-07,-2.1300000e-07,133.9711230,3.710000e-04,-3.710000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.333190,40.896259,15.330
2172,5564247,K01566.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.727177258,8.8260000e-06,-8.8260000e-06,355.3703300,3.590000e-03,-3.590000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.141420,40.725899,15.935
2173,5438099,K01567.01,Kepler-306 c,CONFIRMED,CANDIDATE,,0,0,0,0,7.240224180,1.6740000e-05,-1.6740000e-05,355.0124300,1.750000e-03,-1.750000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.538670,40.616150,15.565
2174,5438099,K01567.02,Kepler-306 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.646223830,1.6160000e-05,-1.6160000e-05,354.5886300,2.290000e-03,-2.290000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.538670,40.616150,15.565
2175,5438099,K01567.03,Kepler-306 d,CONFIRMED,CANDIDATE,,0,0,0,0,17.326704450,7.3870000e-05,-7.3870000e-05,360.5083000,3.260000e-03,-3.260000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.538670,40.616150,15.565
2176,5438099,K01567.04,Kepler-306 e,CONFIRMED,CANDIDATE,,0,0,0,0,44.841116800,2.7810000e-04,-2.7810000e-04,359.8735900,4.190000e-03,-4.190000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.538670,40.616150,15.565
2177,5210475,K01568.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.008917105,2.1260000e-06,-2.1260000e-06,354.8592600,1.440000e-03,-1.440000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.503850,40.342972,15.360
2178,8009350,K01569.01,Kepler-892 b,CONFIRMED,CANDIDATE,,0,0,0,0,13.752078510,3.4010000e-05,-3.4010000e-05,143.0324100,2.250000e-03,-2.250000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.129640,43.888241,15.587
2179,8082001,K01570.01,Kepler-893 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.338559460,1.2730000e-05,-1.2730000e-05,354.8510400,1.460000e-03,-1.460000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.963040,43.913010,15.182
2180,5557821,K01571.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.928787040,1.0640000e-05,-1.0640000e-05,356.2869900,2.550000e-03,-2.550000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.829440,40.706779,15.148
2181,10004519,K01572.01,Kepler-894 b,CONFIRMED,CANDIDATE,,0,0,0,0,9.803211430,2.8680000e-05,-2.8680000e-05,363.9868600,2.130000e-03,-2.130000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.734070,46.939388,15.439
2182,5031857,K01573.01,Kepler-1755 b,CONFIRMED,CANDIDATE,,0,0,0,0,24.810972060,1.9310000e-05,-1.9310000e-05,156.5069710,6.150000e-04,-6.150000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.846160,40.138611,14.373
2183,5031857,K01573.02,,CANDIDATE,CANDIDATE,,0,0,0,0,7.136922000,1.6320000e-05,-1.6320000e-05,131.7531700,1.850000e-03,-1.850000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.846160,40.138611,14.373
2184,10028792,K01574.01,Kepler-87 b,CONFIRMED,CANDIDATE,,0,0,0,0,114.736580000,1.5010000e-04,-1.5010000e-04,165.1506710,9.770000e-04,-9.770000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.916870,46.965130,14.600
2185,10028792,K01574.02,Kepler-87 c,CONFIRMED,CANDIDATE,,0,0,0,0,191.239133000,2.4200000e-03,-2.4200000e-03,286.2203400,7.210000e-03,-7.210000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.916870,46.965130,14.600
2186,10028792,K01574.03,,CANDIDATE,CANDIDATE,,0,0,0,0,5.833938570,2.2410000e-05,-2.2410000e-05,132.6342600,3.040000e-03,-3.040000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.916870,46.965130,14.600
2187,10028792,K01574.04,,CANDIDATE,CANDIDATE,,0,0,0,0,8.977288800,1.4510000e-04,-1.4510000e-04,133.4474800,9.610000e-03,-9.610000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.916870,46.965130,14.600
2188,5553652,K01575.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,24.328225100,1.7720000e-04,-1.7720000e-04,141.0514900,5.710000e-03,-5.710000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.991910,40.758911,15.952
2189,5299459,K01576.01,Kepler-307 b,CONFIRMED,CANDIDATE,,0,0,0,0,10.415726660,1.3620000e-05,-1.3620000e-05,143.0477400,1.060000e-03,-1.060000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.795140,40.417709,14.072
2190,5299459,K01576.02,Kepler-307 c,CONFIRMED,CANDIDATE,,0,0,0,0,13.084242860,2.6090000e-05,-2.6090000e-05,132.6312900,1.570000e-03,-1.570000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.795140,40.417709,14.072
2191,5299459,K01576.03,,CANDIDATE,CANDIDATE,,0,0,0,0,23.339795600,5.8500000e-04,-5.8500000e-04,146.3627000,1.370000e-02,-1.370000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.795140,40.417709,14.072
2192,12506770,K01577.01,Kepler-895 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.806243488,7.5190000e-06,-7.5190000e-06,133.7314000,2.030000e-03,-2.030000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.290650,51.408890,15.988
2193,5629985,K01578.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.271907230,1.2990000e-05,-1.2990000e-05,134.7985200,4.670000e-03,-4.670000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.734190,40.861420,14.459
2194,9898364,K01579.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,7.132351753,7.1340000e-06,-7.1340000e-06,134.4730830,8.220000e-04,-8.220000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.830320,46.734348,13.337
2195,5193400,K01580.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,21.378114600,2.6670000e-04,-2.6670000e-04,147.2124000,1.020000e-02,-1.020000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.665070,40.359531,15.686
2196,7939330,K01581.01,Kepler-896 c,CONFIRMED,CANDIDATE,,0,0,0,0,29.542256600,2.9580000e-04,-2.9580000e-04,137.5783700,8.710000e-03,-8.710000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,282.439180,43.734482,15.481
2197,7939330,K01581.02,Kepler-896 b,CONFIRMED,CANDIDATE,,0,0,0,0,144.551628000,2.4960000e-03,-2.4960000e-03,265.9401000,1.030000e-02,-1.030000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,282.439180,43.734482,15.481
2198,4918309,K01582.01,,CANDIDATE,CANDIDATE,,0,0,0,0,186.436181100,4.8900000e-04,-4.8900000e-04,146.9182500,2.070000e-03,-2.070000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.128570,40.021832,15.402
2199,12602568,K01583.01,Kepler-897 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.047277210,2.8900000e-05,-2.8900000e-05,137.2073000,2.800000e-03,-2.800000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.586850,51.695820,15.068
2200,9941066,K01584.01,Kepler-898 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.870634160,2.1090000e-05,-2.1090000e-05,137.2481300,2.770000e-03,-2.770000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.585390,46.870930,15.961
2201,5470739,K01585.01,Kepler-899 b,CONFIRMED,CANDIDATE,,0,0,0,0,19.178939760,8.0640000e-05,-8.0640000e-05,139.7455200,2.840000e-03,-2.840000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.482570,40.680779,15.401
2202,10022908,K01586.01,Kepler-900 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.991304520,1.4490000e-05,-1.4490000e-05,135.4629100,1.520000e-03,-1.520000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.177280,46.999020,14.940
2203,9932970,K01587.01,,CANDIDATE,CANDIDATE,,0,0,0,0,52.971584000,1.0580000e-04,-1.0580000e-04,159.0610900,1.600000e-03,-1.600000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,281.618870,46.814201,15.700
2204,5617854,K01588.01,Kepler-901 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.517494725,3.7910000e-06,-3.7910000e-06,135.5467240,9.060000e-04,-9.060000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.152950,40.887489,14.699
2205,5301750,K01589.01,Kepler-84 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.725854780,2.9920000e-05,-2.9920000e-05,138.7683800,2.870000e-03,-2.870000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.252040,40.496078,14.764
2206,5301750,K01589.02,Kepler-84 c,CONFIRMED,CANDIDATE,,0,0,0,0,12.882913950,6.8880000e-05,-6.8880000e-05,135.1873600,4.240000e-03,-4.240000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.252040,40.496078,14.764
2207,5301750,K01589.03,Kepler-84 e,CONFIRMED,CANDIDATE,,0,0,0,0,27.434597300,1.3170000e-04,-1.3170000e-04,145.1232200,3.690000e-03,-3.690000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.252040,40.496078,14.764
2208,5301750,K01589.04,Kepler-84 d,CONFIRMED,CANDIDATE,,0,0,0,0,4.224536310,2.2200000e-05,-2.2200000e-05,135.4290800,3.880000e-03,-3.880000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.252040,40.496078,14.764
2209,5301750,K01589.05,Kepler-84 f,CONFIRMED,CANDIDATE,,0,0,0,0,44.552026600,4.5310000e-04,-4.5310000e-04,160.2938600,7.440000e-03,-7.440000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.252040,40.496078,14.764
